l30_4,county,countyname,pop2011_13,state_flag,Avg_ELITotal_11_13,Avg_Units_11_13,Avg_units_hud_12_13,Avg_Units_No_Assist_11_13,Gap_11_to_13,Gap_11_to_13_No_Assist,per100,per100_No_Assist,State_Avg_ELITotal_11_13,State_Avg_Units_11_13,State_Avg_units_hud_12_13,State_Avg_Units_No_Assist_11_13,State_Gap_11_to_13,State_Gap_11_to_13_No_Assist,State_per100,State_per100_No_Assist
17600,31037,Colfax County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17750,31039,Cuming County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17100,31041,Custer County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17950,31043,Dakota County,20882,0,800.4133684,428.1826235,174,254.1826235,372.2307449,546.2307449,53.49518642,31.75641907,,,,,,,,
17100,31045,Dawes County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17100,31047,Dawson County,24237,0,616.0905019,232.7011079,178,54.70110791,383.389394,561.389394,37.77060467,8.878745532,,,,,,,,
17100,31049,Deuel County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17950,31051,Dixon County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17100,31053,Dodge County,36690,0,981.4907416,255.9481983,257.5,0,725.5425433,981.4907416,26.07749492,0,,,,,,,,
21800,31055,Douglas County,531000,0,21902,4204.666667,4727,0,17697.33333,21902,19.19763796,0,,,,,,,,
17100,31057,Dundy County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17350,31059,Fillmore County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17100,31061,Franklin County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17100,31063,Frontier County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17100,31065,Furnas County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17200,31067,Gage County,21873,0,617.1043806,307.4078984,167.5,139.9078984,309.6964822,477.1964822,49.81457077,22.67167481,,,,,,,,
17100,31069,Garden County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17100,31071,Garfield County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17100,31073,Gosper County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17100,31075,Grant County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17100,31077,Greeley County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17350,31079,Hall County,60140,0,1794.154243,628.4337257,512,116.4337257,1165.720517,1677.720517,35.0267391,6.489616271,,,,,,,,
18300,31081,Hamilton County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17100,31083,Harlan County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17100,31085,Hayes County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17100,31087,Hitchcock County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17500,31089,Holt County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17100,31091,Hooker County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17950,31093,Howard County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17200,31095,Jefferson County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17100,31097,Johnson County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
20000,31099,Kearney County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17350,31101,Keith County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17100,31103,Keya Paha County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17100,31105,Kimball County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17100,31107,Knox County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
20350,31109,Lancaster County,293380,0,13476.33333,3628.666667,2010,1618.666667,9847.666667,11857.66667,26.92621633,12.01118009,,,,,,,,
19400,31111,Lincoln County,36031,0,1094.853539,412.186976,417.5,0,682.6665628,1094.853539,37.64768176,0,,,,,,,,
17100,31113,Logan County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17100,31115,Loup County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
18800,31117,McPherson County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
18450,31119,Madison County,35138,0,1206.971973,644.2460247,330.5,313.7460247,562.7259487,893.2259487,53.37704925,25.99447473,,,,,,,,
17100,31121,Merrick County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17100,31123,Morrill County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17100,31125,Nance County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17650,31127,Nemaha County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17100,31129,Nuckolls County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
18900,31131,Otoe County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17100,31133,Pawnee County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
18550,31135,Perkins County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
19450,31137,Phelps County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
18600,31139,Pierce County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
19000,31141,Platte County,32489,0,705.0101882,375.4044868,148.5,226.9044868,329.6057014,478.1057014,53.24809387,32.18456848,,,,,,,,
17950,31143,Polk County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17500,31145,Red Willow County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17100,31147,Richardson County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17100,31149,Rock County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17550,31151,Saline County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
21800,31153,Sarpy County,165919,0,3047.1573,1073.224314,533.5,539.7243144,1973.932986,2507.432986,35.22050911,17.71238769,,,,,,,,
21550,31155,Saunders County,20874,0,292.7859981,73.73173971,59.5,14.23173971,219.0542584,278.5542584,25.18280935,4.860799288,,,,,,,,
17100,31157,Scotts Bluff County,36892,0,876.6166093,293.8007146,285,8.800714553,582.8158947,867.8158947,33.51530321,1.003941114,,,,,,,,
22900,31159,Seward County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17100,31161,Sheridan County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17100,31163,Sherman County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17100,31165,Sioux County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
18050,31167,Stanton County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17100,31169,Thayer County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
18800,31171,Thomas County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17100,31173,Thurston County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17100,31175,Valley County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
21800,31177,Washington County,20258,0,360.2926239,88.83771561,72,16.83771561,271.4549083,343.4549083,24.65710084,4.673344523,,,,,,,,
17950,31179,Wayne County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17100,31181,Webster County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
17100,31183,Wheeler County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
18850,31185,York County,,1,,,,,,,,,8193.921158,3630.631861,1791,1839.631861,4563.289297,6354.289297,44.30884543,22.45117844
20300,32001,Churchill County,24333,0,721.0631865,378.9269953,52,326.9269953,342.1361912,394.1361912,52.5511498,45.33957653,,,,,,,,
19400,32003,Clark County,1997371,0,66336.00211,7998.217904,8089,0,58337.78421,66336.00211,12.05712984,0,,,,,,,,
23450,32005,Douglas County,47057,0,1240.651442,276.9419253,132,144.9419253,963.7095171,1095.709517,22.32229907,11.68272735,,,,,,,,
23950,32007,Elko County,50904,0,1091.658776,555.6917468,31.5,524.1917468,535.9670295,567.4670295,50.9034287,48.01791166,,,,,,,,
19400,32009,Esmeralda County,,1,,,,,,,,,1124.990896,559.1442983,65.5,493.6442983,565.8465973,631.3465973,49.70211763,43.87984829
22350,32011,Eureka County,,1,,,,,,,,,1124.990896,559.1442983,65.5,493.6442983,565.8465973,631.3465973,49.70211763,43.87984829
22000,32013,Humboldt County,,1,,,,,,,,,1124.990896,559.1442983,65.5,493.6442983,565.8465973,631.3465973,49.70211763,43.87984829
20800,32015,Lander County,,1,,,,,,,,,1124.990896,559.1442983,65.5,493.6442983,565.8465973,631.3465973,49.70211763,43.87984829
19400,32017,Lincoln County,,1,,,,,,,,,1124.990896,559.1442983,65.5,493.6442983,565.8465973,631.3465973,49.70211763,43.87984829
19400,32019,Lyon County,51450,0,1432.439319,320.6555306,59,261.6555306,1111.783789,1170.783789,22.38527847,18.26643035,,,,,,,,
19400,32021,Mineral County,,1,,,,,,,,,1124.990896,559.1442983,65.5,493.6442983,565.8465973,631.3465973,49.70211763,43.87984829
19400,32023,Nye County,42842,0,1743.300814,874.1616423,84.5,789.6616423,869.1391722,953.6391722,50.14405059,45.29692384,,,,,,,,
19600,32027,Pershing County,,1,,,,,,,,,1124.990896,559.1442983,65.5,493.6442983,565.8465973,631.3465973,49.70211763,43.87984829
20350,32029,Storey County,,1,,,,,,,,,1124.990896,559.1442983,65.5,493.6442983,565.8465973,631.3465973,49.70211763,43.87984829
20350,32031,Washoe County,429241,0,17931.33333,3041.666667,2593.5,448.1666667,14889.66667,17483.16667,16.96285831,2.49934937,,,,,,,,
20050,32033,White Pine County,,1,,,,,,,,,1124.990896,559.1442983,65.5,493.6442983,565.8465973,631.3465973,49.70211763,43.87984829
20850,32510,Carson City,54481,0,2171.893451,487.5932908,425.5,62.09329079,1684.30016,2109.80016,22.45014785,2.858947374,,,,,,,,
20750,33001,Belknap County,60268,0,1315.612379,561.9256611,463.5,98.42566109,753.6867184,1217.186718,42.71209893,7.481357171,,,,,,,,
20750,33003,Carroll County,47634,0,1047.865488,448.5489633,200,248.5489633,599.3165249,799.3165249,42.80596779,23.71954856,,,,,,,,
20750,33005,Cheshire County,76723,0,2288.225623,1001.411233,628.5,372.9112327,1286.81439,1915.31439,43.76365786,16.2969608,,,,,,,,
20750,33007,Coos County,32141,0,1268.028088,383.2718674,502.5,0,884.7562204,1268.028088,30.22581843,0,,,,,,,,
20800,33009,Grafton County,89268,0,2977.971912,906.7281322,462,444.7281322,2071.24378,2533.24378,30.44784031,14.93392636,,,,,,,,
24300,33011,Hillsborough County,402979,0,12625.2957,4121.665832,4367,0,8503.629865,12625.2957,32.64609345,0,,,,,,,,
23900,33013,Merrimack County,146807,0,4430.182038,1803.582669,1290,513.5826685,2626.599369,3916.599369,40.71125415,11.59281186,,,,,,,,
25550,33015,Rockingham County,297728,0,5992.084567,2217.875742,1538,679.8757423,3774.208825,5312.208825,37.01342525,11.34623076,,,,,,,,
25550,33017,Strafford County,124319,0,5052.293163,2058.734465,1590,468.7344651,2993.558697,4583.558697,40.74851555,9.27765769,,,,,,,,
20750,33019,Sullivan County,43183,0,1081.774377,475.2554339,433.5,41.75543387,606.5189431,1040.018943,43.93295349,3.859902283,,,,,,,,
20550,34001,Atlantic County,275339,0,11015.1964,3407.139176,3788,0,7608.05722,11015.1964,30.93126126,0,,,,,,,,
27250,34003,Bergen County,919049,0,28429,7774.666667,6403,1371.666667,20654.33333,27057.33333,27.34766143,4.824885387,,,,,,,,
23750,34005,Burlington County,451071,0,6417.666667,1567,869.5,697.5,4850.666667,5720.166667,24.41697398,10.86843609,,,,,,,,
23750,34007,Camden County,513404,0,22602.51938,6601.448835,6849,0,16001.07055,22602.51938,29.20669472,0,,,,,,,,
22400,34009,Cape May County,96305,0,2885.47027,1154.194157,603,551.1941571,1731.276113,2334.276113,40.00020964,19.10240292,,,,,,,,
19900,34011,Cumberland County,157658,0,5980.85135,2030.99477,2559,0,3949.85658,5980.85135,33.95828873,0,,,,,,,,
26750,34013,Essex County,787615,0,57340.33333,19595,20946.5,0,37745.33333,57340.33333,34.17315328,0,,,,,,,,
23750,34015,Gloucester County,289837,0,6294.789868,1956.744875,2276.5,0,4338.044993,6294.789868,31.08515004,0,,,,,,,,
23150,34017,Hudson County,652921,0,39544,10757,14831,0,28787,39544,27.20260975,0,,,,,,,,
31150,34019,Hunterdon County,126505,0,2131,710.3333333,406.5,303.8333333,1420.666667,1827.166667,33.33333333,14.25778195,,,,,,,,
27300,34021,Mercer County,369019,0,16061.79453,6339.133496,5124,1215.133496,9722.661033,14846.66103,39.46715595,7.565365711,,,,,,,,
31150,34023,Middlesex County,822933,0,29979.06601,7089.697935,6516,573.6979354,22889.36808,29405.36808,23.64882859,1.913661804,,,,,,,,
27550,34025,Monmouth County,629754,0,16599.13876,4800.754245,5796.5,0,11798.38452,16599.13876,28.9217068,0,,,,,,,,
26750,34027,Morris County,497591,0,8877.688725,2593.670226,2134.5,459.1702262,6284.018499,8418.518499,29.21560224,5.172182089,,,,,,,,
27550,34029,Ocean County,581223,0,14121.50059,3250.562688,3533.5,0,10870.93791,14121.50059,23.01853593,0,,,,,,,,
27250,34031,Passaic County,504475,0,30703.66667,7017,7910,0,23686.66667,30703.66667,22.85394795,0,,,,,,,,
23750,34033,Salem County,65651,0,2196.172735,777.8115203,859,0,1418.361214,2196.172735,35.4166823,0,,,,,,,,
31150,34035,Somerset County,328432,0,5975.318891,2012.544776,1337,675.5447764,3962.774115,5299.774115,33.68096018,11.30558534,,,,,,,,
26750,34037,Sussex County,147114,0,2577.311275,788.6631072,617.5,171.1631072,1788.648168,2406.148168,30.60022725,6.641149978,,,,,,,,
26750,34039,Union County,544223,0,21676.84788,4758.640193,5550,0,16918.20769,21676.84788,21.95263915,0,,,,,,,,
27800,34041,Warren County,107790,0,3033,815,1010.5,0,2218,3033,26.87108473,0,,,,,,,,
18850,35001,Bernalillo County,672027,0,29410.69032,6388.298694,5530.5,857.7986937,23022.39163,28552.89163,21.72100901,2.9166221,,,,,,,,
14100,35003,Catron County,,1,,,,,,,,,2411.275319,798.5499021,839,0,1612.725417,2411.275319,33.11732575,0
14350,35005,Chaves County,65749,0,1964.734554,766.607233,411,355.607233,1198.12732,1609.12732,39.01836162,18.09950522,,,,,,,,
14100,35006,Cibola County,27358,0,835.7837549,368.8090573,118.5,250.3090573,466.9746977,585.4746977,44.1273302,29.9490216,,,,,,,,
15450,35007,Colfax County,,1,,,,,,,,,2411.275319,798.5499021,839,0,1612.725417,2411.275319,33.11732575,0
15000,35009,Curry County,50328,0,1715.261361,654.184752,407.5,246.684752,1061.076609,1468.576609,38.13907123,14.38175882,,,,,,,,
14100,35011,De Baca County,,1,,,,,,,,,2411.275319,798.5499021,839,0,1612.725417,2411.275319,33.11732575,0
14100,35013,Do–a Ana County,213395,0,6120.333333,1556,912.5,643.5,4564.333333,5476.833333,25.42345188,10.51413322,,,,,,,,
18050,35015,Eddy County,54646,0,1273.729887,379.5235807,318,61.52358072,894.2063058,1212.206306,29.79623739,4.830190559,,,,,,,,
14150,35017,Grant County,29369,0,923.689442,295.7364424,291,4.736442366,627.9529996,918.9529996,32.01686941,0.512774332,,,,,,,,
14100,35019,Guadalupe County,,1,,,,,,,,,2411.275319,798.5499021,839,0,1612.725417,2411.275319,33.11732575,0
15400,35021,Harding County,,1,,,,,,,,,2411.275319,798.5499021,839,0,1612.725417,2411.275319,33.11732575,0
14100,35023,Hidalgo County,,1,,,,,,,,,2411.275319,798.5499021,839,0,1612.725417,2411.275319,33.11732575,0
15500,35025,Lea County,66424,0,1534.270113,446.8097526,344,102.8097526,1087.460361,1431.460361,29.12197459,6.70089,,,,,,,,
17200,35027,Lincoln County,20268,0,370.9706829,145.7205836,34,111.7205836,225.2500993,259.2500993,39.28088938,30.11574465,,,,,,,,
30900,35028,Los Alamos County,,1,,,,,,,,,2411.275319,798.5499021,839,0,1612.725417,2411.275319,33.11732575,0
14100,35029,Luna County,24924,0,692.3947737,226.9897939,273,0,465.4049798,692.3947737,32.78329105,0,,,,,,,,
14100,35031,McKinley County,73175,0,1366.968948,593.6111645,276.5,317.1111645,773.3577834,1049.857783,43.42535837,23.19812494,,,,,,,,
14100,35033,Mora County,,1,,,,,,,,,2411.275319,798.5499021,839,0,1612.725417,2411.275319,33.11732575,0
14750,35035,Otero County,65678,0,1792.741177,699.5341693,183,516.5341693,1093.207007,1276.207007,39.02036604,28.81253446,,,,,,,,
14100,35037,Quay County,,1,,,,,,,,,2411.275319,798.5499021,839,0,1612.725417,2411.275319,33.11732575,0
15250,35039,Rio Arriba County,40246,0,814.7082843,252.1530236,179,73.15302357,562.5552607,741.5552607,30.95009937,8.979045014,,,,,,,,
14100,35041,Roosevelt County,20239,0,841.3987238,321.1148587,50.5,270.6148587,520.2838651,570.7838651,38.16441,32.1624993,,,,,,,,
18850,35043,Sandoval County,135387,0,2016.949922,541.1608176,120.5,420.6608176,1475.789105,1596.289105,26.83065215,20.85628468,,,,,,,,
16600,35045,San Juan County,127620,0,2612.247297,1235.579778,343.5,892.0797782,1376.667519,1720.167519,47.29949494,34.14989764,,,,,,,,
14100,35047,San Miguel County,28919,0,1236.262531,380.3905467,222,158.3905467,855.8719844,1077.871984,30.76939866,12.81204782,,,,,,,,
19600,35049,Santa Fe County,146429,0,5016.730861,1592.114995,1078.5,513.6149952,3424.615866,4503.115866,31.73610543,10.23804165,,,,,,,,
14100,35051,Sierra County,,1,,,,,,,,,2411.275319,798.5499021,839,0,1612.725417,2411.275319,33.11732575,0
14100,35053,Socorro County,,1,,,,,,,,,2411.275319,798.5499021,839,0,1612.725417,2411.275319,33.11732575,0
14550,35055,Taos County,32931,0,1401.832292,432.9036996,281,151.9036996,968.9285923,1249.928592,30.88127603,10.83608221,,,,,,,,
18850,35057,Torrance County,,1,,,,,,,,,2411.275319,798.5499021,839,0,1612.725417,2411.275319,33.11732575,0
14100,35059,Union County,,1,,,,,,,,,2411.275319,798.5499021,839,0,1612.725417,2411.275319,33.11732575,0
18850,35061,Valencia County,76583,0,2117.026424,674.5404887,206.5,468.0404887,1442.485935,1648.985935,31.86263909,22.10839144,,,,,,,,
23300,36001,Albany County,305890,0,13799.33333,4345.666667,4246.5,99.16666667,9453.666667,13700.16667,31.49185951,0.71863375,,,,,,,,
