l30_4,county,Total,units_no_USDA,per100_no_USDA,abbrev,countyname,population,state_flag,Gap_No_USDA,Units,Gap,per100,All_HUD,All_HUD_noPH,PH,over_flag,Units_No_HUD,Unitsnoasst,eli,gap_no_hud,gap_no_assisted,per100_no_HUD,per100_no_assisted,ST_Total,ST_Gap_No_assisted,ST_eli,eli_TPaff_noPH,ST_Per100_No_Assisted,ST_Unitsnoasst,puh_1_total,ST_Units_no_USDA,ST_Per100_No_USDA,ST_population,ST_Units_No_HUD,ST_Units,ST_Gap_No_HUD,ST_Gap_No_USDA,ST_Gap,ST_per100,ST_per100_No_HUD,MinEli,MaxEli,min_max_same,USDA
17350,34005,5191,1883,36.27432094,NJ,Burlington County,450155,0,3308,1883,3308,36.27432094,710,644,66,0,1173,1173,710,4018,4018,22.596802158,22.596802158,,,,,,,,,,,,,,,,,,,,,
17350,34007,14093,8851,62.80422905,NJ,Camden County,512632,0,5242,8851,5242,62.80422905,4193,3404,789,0,4659,4659,4192,9434,9434,33.058965444,33.058965444,,,,,,,,,,,,,,,,,,,,,
14850,34009,2375,1140,48,NJ,Cape May County,96286,0,1235,1140,1235,48,540,385,155,0,600,600,540,1775,1775,25.263157895,25.263157895,,,,,,,,,,,,,,,,,,,,,
14150,34011,4620,3214,69.567099567,NJ,Cumberland County,157429,0,1406,3214,1406,69.567099567,1944,1308,636,0,1270,1270,1944,3350,3350,27.489177489,27.489177489,,,,,,,,,,,,,,,,,,,,,
21200,34013,53310,35443,66.484712062,NJ,Essex County,789616,0,17867,35443,17867,66.484712062,18056,12443,5613,0,17504,17504,17939,35806,35806,32.834365035,32.834365035,,,,,,,,,,,,,,,,,,,,,
17350,34015,4533.1130372,3411.3474178,75.253967634,NJ,Gloucester County,289705,0,1121.7656194,3411.3474178,1121.7656194,75.253967634,1938,1702,236,0,1473.3474178,1473.3474178,1938,3059.7656194,3059.7656194,32.501890108,32.501890108,,,,,,,,,,,,,,,,,,,,,
15950,34017,34344,17280,50.314465409,NJ,Hudson County,654878,0,17064,17280,17064,50.314465409,11057,6705,4352,0,6223,6223,11057,28121,28121,18.119613324,18.119613324,,,,,,,,,,,,,,,,,,,,,
24250,34019,1578,730,46.261089987,NJ,Hunterdon County,126746,0,848,730,848,46.261089987,230,230,0,0,503,503,227,1075,1075,31.875792142,31.875792142,,,,,,,,,,,,,,,,,,,,,
20650,34021,10389,7088,68.226008278,NJ,Mercer County,369526,0,3301,7088,3301,68.226008278,3290,2740,550,0,3805,3805,3283,6584,6584,36.625276735,36.625276735,,,,,,,,,,,,,,,,,,,,,
24250,34023,19015,9620,50.59163818,NJ,Middlesex County,824046,0,9395,9620,9395,50.59163818,4658,3474,1184,0,5017,5017,4603,13998,13998,26.384433342,26.384433342,,,,,,,,,,,,,,,,,,,,,
18950,34025,12910,8671,67.164988381,NJ,Monmouth County,629702,0,4239,8671,4239,67.164988381,4960,3943,1017,0,3744,3744,4927,9166,9166,29.000774593,29.000774593,,,,,,,,,,,,,,,,,,,,,
21200,34027,5802,3402,58.634953464,NJ,Morris County,497103,0,2400,3402,2400,58.634953464,1943,1430,513,0,1502,1502,1900,4300,4300,25.887624957,25.887624957,,,,,,,,,,,,,,,,,,,,,
18950,34029,8259,5081,61.520765226,NJ,Ocean County,581413,0,3178,5081,3178,61.520765226,2718,2369,349,0,2364,2364,2717,5895,5895,28.623320015,28.623320015,,,,,,,,,,,,,,,,,,,,,
21800,34031,22322,11804,52.880566258,NJ,Passaic County,505403,0,10518,11804,10518,52.880566258,5753,4533,1220,0,6143,6143,5661,16179,16179,27.51993549,27.51993549,,,,,,,,,,,,,,,,,,,,,
17350,34033,1801.8869628,1341.6525822,74.458199091,NJ,Salem County,65501,0,460.23438064,1341.6525822,460.23438064,74.458199091,683,594,89,0,658.65258216,658.65258216,683,1143.2343806,1143.2343806,36.553490633,36.553490633,,,,,,,,,,,,,,,,,,,,,
24250,34035,4114,2137,51.944579485,NJ,Somerset County,328704,0,1977,2137,1977,51.944579485,945,908,37,0,1193,1193,944,2921,2921,28.998541565,28.998541565,,,,,,,,,,,,,,,,,,,,,
21200,34037,1787,1123,62.842753218,NJ,Sussex County,146888,0,664,1123,664,62.842753218,529,485,44,0,595,595,528,1192,1192,33.296026861,33.296026861,,,,,,,,,,,,,,,,,,,,,
21200,34039,17294,9094,52.584711461,NJ,Union County,545236,0,8200,9094,8200,52.584711461,4491,3273,1218,0,4637,4637,4457,12657,12657,26.812767434,26.812767434,,,,,,,,,,,,,,,,,,,,,
21200,34041,2638,1834,69.522365428,NJ,Warren County,107624,0,804,1834,804,69.522365428,943,690,253,0,896,896,938,1742,1742,33.965125095,33.965125095,,,,,,,,,,,,,,,,,,,,,
14500,35001,17002,7580,44.582990236,NM,Bernalillo County,671429,0,9422,7580,9422,44.582990236,3575,3203,372,0,4052,4052,3528,12950,12950,23.832490295,23.832490295,,,,,,,,,,,,,,,,,,,,,
9800,35003,,,,NM,Catron County,,,,,,,,,,,,,,,,,,44349,27727,7328,7405,37.479988275,16622,1516,23950,54.003472457,2080085,16622,23950,27727,20399,20399,54.003472457,37.479988275,9800,17800,,
10400,35005,1429.1666667,978.01041667,68.432215743,NM,Chaves County,65850,0,451.15625,978.01041667,451.15625,68.432215743,277,267,10,0,701.01041667,701.01041667,277,728.15625,728.15625,49.050291545,49.050291545,,,,,,,,,,,,,,,,,,,,,
9800,35006,,,,NM,Cibola County,,,,,,,,,,,,,,,,,,44349,27727,7328,7405,37.479988275,16622,1516,23950,54.003472457,2080085,16622,23950,27727,20399,20399,54.003472457,37.479988275,9800,17800,,
10750,35007,,,,NM,Colfax County,,,,,,,,,,,,,,,,,,44349,27727,7328,7405,37.479988275,16622,1516,23950,54.003472457,2080085,16622,23950,27727,20399,20399,54.003472457,37.479988275,9800,17800,,
10300,35009,1087.7172612,714.70265741,65.706657687,NM,Curry County,50173,0,373.01460378,714.70265741,373.01460378,65.706657687,330,278,52,0,385.70265741,385.70265741,329,702.01460378,702.01460378,35.459826848,35.459826848,,,,,,,,,,,,,,,,,,,,,
9800,35011,,,,NM,De Baca County,,,,,,,,,,,,,,,,,,44349,27727,7328,7405,37.479988275,16622,1516,23950,54.003472457,2080085,16622,23950,27727,20399,20399,54.003472457,37.479988275,9800,17800,,
10550,35013,4396,1755,39.922656961,NM,Doña Ana County,212942,0,2641,1755,2641,39.922656961,618,464,154,0,1150,1150,605,3246,3246,26.160145587,26.160145587,,,,,,,,,,,,,,,,,,,,,
11300,35015,1266.6327543,973.30272953,76.841746449,NM,Eddy County,54834,0,293.33002481,973.30272953,293.33002481,76.841746449,255,255,0,0,718.30272953,718.30272953,255,548.33002481,548.33002481,56.709628506,56.709628506,,,,,,,,,,,,,,,,,,,,,
10600,35017,858.0405954,630.94993234,73.533808974,NM,Grant County,29303,0,227.09066306,630.94993234,227.09066306,73.533808974,219,184,35,0,411.94993234,411.94993234,219,446.09066306,446.09066306,48.010541057,48.010541057,,,,,,,,,,,,,,,,,,,,,
9800,35019,,,,NM,Guadalupe County,,,,,,,,,,,,,,,,,,44349,27727,7328,7405,37.479988275,16622,1516,23950,54.003472457,2080085,16622,23950,27727,20399,20399,54.003472457,37.479988275,9800,17800,,
9800,35021,,,,NM,Harding County,,,,,,,,,,,,,,,,,,44349,27727,7328,7405,37.479988275,16622,1516,23950,54.003472457,2080085,16622,23950,27727,20399,20399,54.003472457,37.479988275,9800,17800,,
11300,35023,,,,NM,Hidalgo County,,,,,,,,,,,,,,,,,,44349,27727,7328,7405,37.479988275,16622,1516,23950,54.003472457,2080085,16622,23950,27727,20399,20399,54.003472457,37.479988275,9800,17800,,
11050,35025,1371.3672457,1179.6972705,86.023439324,NM,Lea County,66876,0,191.66997519,1179.6972705,191.66997519,86.023439324,411,402,9,0,768.69727047,768.69727047,411,602.66997519,602.66997519,56.05334916,56.05334916,,,,,,,,,,,,,,,,,,,,,
9950,35027,,,,NM,Lincoln County,,,,,,,,,,,,,,,,,,44349,27727,7328,7405,37.479988275,16622,1516,23950,54.003472457,2080085,16622,23950,27727,20399,20399,54.003472457,37.479988275,9800,17800,,
17800,35028,,,,NM,Los Alamos County,,,,,,,,,,,,,,,,,,44349,27727,7328,7405,37.479988275,16622,1516,23950,54.003472457,2080085,16622,23950,27727,20399,20399,54.003472457,37.479988275,9800,17800,,
9800,35029,,,,NM,Luna County,,,,,,,,,,,,,,,,,,44349,27727,7328,7405,37.479988275,16622,1516,23950,54.003472457,2080085,16622,23950,27727,20399,20399,54.003472457,37.479988275,9800,17800,,
9800,35031,1296.0657534,657.06849315,50.697157256,NM,McKinley County,73082,0,638.99726027,657.06849315,638.99726027,50.697157256,244,158,86,0,413.06849315,413.06849315,244,882.99726027,882.99726027,31.870951922,31.870951922,,,,,,,,,,,,,,,,,,,,,
9800,35033,,,,NM,Mora County,,,,,,,,,,,,,,,,,,44349,27727,7328,7405,37.479988275,16622,1516,23950,54.003472457,2080085,16622,23950,27727,20399,20399,54.003472457,37.479988275,9800,17800,,
11100,35035,1370.8333333,764.98958333,55.804711246,NM,Otero County,65415,0,605.84375,764.98958333,605.84375,55.804711246,138,83,55,0,626.98958333,626.98958333,138,743.84375,743.84375,45.737841945,45.737841945,,,,,,,,,,,,,,,,,,,,,
9800,35037,,,,NM,Quay County,,,,,,,,,,,,,,,,,,44349,27727,7328,7405,37.479988275,16622,1516,23950,54.003472457,2080085,16622,23950,27727,20399,20399,54.003472457,37.479988275,9800,17800,,
9800,35039,,,,NM,Rio Arriba County,,,,,,,,,,,,,,,,,,44349,27727,7328,7405,37.479988275,16622,1516,23950,54.003472457,2080085,16622,23950,27727,20399,20399,54.003472457,37.479988275,9800,17800,,
9800,35041,,,,NM,Roosevelt County,,,,,,,,,,,,,,,,,,44349,27727,7328,7405,37.479988275,16622,1516,23950,54.003472457,2080085,16622,23950,27727,20399,20399,54.003472457,37.479988275,9800,17800,,
14500,35043,1192.7319497,563.12101725,47.212705032,NM,Sandoval County,135191,0,629.61093248,563.12101725,629.61093248,47.212705032,62,29,33,0,501.12101725,501.12101725,62,691.61093248,691.61093248,42.014554684,42.014554684,,,,,,,,,,,,,,,,,,,,,
10200,35045,1713,1089,63.57267951,NM,San Juan County,127358,0,624,1089,624,63.57267951,376,376,0,0,713,713,376,1000,1000,41.62288383,41.62288383,,,,,,,,,,,,,,,,,,,,,
9800,35047,757.18546079,481.15512307,63.545214216,NM,San Miguel County,28899,0,276.03033772,481.15512307,276.03033772,63.545214216,227,79,148,0,254.15512307,254.15512307,227,503.03033772,503.03033772,33.565769053,33.565769053,,,,,,,,,,,,,,,,,,,,,
17800,35049,4213.9681591,2478.6821468,58.820618791,NM,Santa Fe County,146361,0,1735.2860122,2478.6821468,1735.2860122,58.820618791,790,567,223,0,1702.6821468,1702.6821468,776,2511.2860122,2511.2860122,40.405671865,40.405671865,,,,,,,,,,,,,,,,,,,,,
9800,35051,,,,NM,Sierra County,,,,,,,,,,,,,,,,,,44349,27727,7328,7405,37.479988275,16622,1516,23950,54.003472457,2080085,16622,23950,27727,20399,20399,54.003472457,37.479988275,9800,17800,,
10500,35053,,,,NM,Socorro County,,,,,,,,,,,,,,,,,,44349,27727,7328,7405,37.479988275,16622,1516,23950,54.003472457,2080085,16622,23950,27727,20399,20399,54.003472457,37.479988275,9800,17800,,
11000,35055,803.6685747,512.8431597,63.812767582,NM,Taos County,32956,0,290.825415,512.8431597,290.825415,63.812767582,142,86,56,0,370.8431597,370.8431597,142,432.825415,432.825415,46.143792526,46.143792526,,,,,,,,,,,,,,,,,,,,,
10050,35057,,,,NM,Torrance County,,,,,,,,,,,,,,,,,,44349,27727,7328,7405,37.479988275,16622,1516,23950,54.003472457,2080085,16622,23950,27727,20399,20399,54.003472457,37.479988275,9800,17800,,
9800,35059,,,,NM,Union County,,,,,,,,,,,,,,,,,,44349,27727,7328,7405,37.479988275,16622,1516,23950,54.003472457,2080085,16622,23950,27727,20399,20399,54.003472457,37.479988275,9800,17800,,
14500,35061,,,,NM,Valencia County,,,,,,,,,,,,,,,,,,44349,27727,7328,7405,37.479988275,16622,1516,23950,54.003472457,2080085,16622,23950,27727,20399,20399,54.003472457,37.479988275,9800,17800,,
15400,36001,10938,5848,53.464984458,NY,Albany County,306124,0,5090,5848,5090,53.464984458,2712,2501,211,0,3147,3147,2701,7791,7791,28.771256171,28.771256171,,,,,,,,,,,,,,,,,,,,,
12100,36003,1175.6911636,470.06474191,39.981991569,NY,Allegany County,48387,0,705.6264217,470.06474191,705.6264217,39.981991569,74,74,0,0,396.06474191,396.06474191,74,779.6264217,779.6264217,33.687821612,33.687821612,,,,,,,,,,,,,,,,,,,,,
16850,36005,135191,86243,63.793447789,NY,Bronx County,1413566,0,48948,86243,48948,63.793447789,56002,36078,19924,0,30357,30357,55886,104834,104834,22.454897146,22.454897146,,,,,,,,,,,,,,,,,,,,,
13250,36007,6824.3050606,2188.2320029,32.065272338,NY,Broome County,198797,0,4636.0730577,2188.2320029,4636.0730577,32.065272338,1012,771,241,0,1177.2320029,1177.2320029,1011,5647.0730577,5647.0730577,17.250577054,17.250577054,,,,,,,,,,,,,,,,,,,,,
12100,36009,1739.3088364,839.93525809,48.291323572,NY,Cattaraugus County,79397,0,899.3735783,839.93525809,899.3735783,48.291323572,335,255,80,0,505.93525809,505.93525809,334,1233.3735783,1233.3735783,29.088293436,29.088293436,,,,,,,,,,,,,,,,,,,,,
14100,36011,2134.4776119,1512.864501,70.877506166,NY,Cayuga County,79481,0,621.61311092,1512.864501,621.61311092,70.877506166,462,444,18,0,1060.864501,1060.864501,452,1073.6131109,1073.6131109,49.701364638,49.701364638,,,,,,,,,,,,,,,,,,,,,
12100,36013,4128,1502,36.385658915,NY,Chautauqua County,133556,0,2626,1502,2626,36.385658915,786,654,132,0,716,716,786,3412,3412,17.34496124,17.34496124,,,,,,,,,,,,,,,,,,,,,
12700,36015,2700.0168101,1563.9229538,57.922711738,NY,Chemung County,88681,0,1136.0938563,1563.9229538,1136.0938563,57.922711738,774,607,167,0,789.92295377,789.92295377,774,1910.0938563,1910.0938563,29.256223547,29.256223547,,,,,,,,,,,,,,,,,,,,,
12100,36017,970.30988235,483.26023529,49.804731878,NY,Chenango County,49868,0,487.04964706,483.26023529,487.04964706,49.804731878,194,168,26,0,289.26023529,289.26023529,194,681.04964706,681.04964706,29.811119165,29.811119165,,,,,,,,,,,,,,,,,,,,,
12800,36019,2161.8477113,1144.2514671,52.929328055,NY,Clinton County,81829,0,1017.5962441,1144.2514671,1017.5962441,52.929328055,529,315,214,0,615.25146714,615.25146714,529,1546.5962441,1546.5962441,28.459519324,28.459519324,,,,,,,,,,,,,,,,,,,,,
13850,36021,1318.9552789,793.51821116,60.162632034,NY,Columbia County,62525,0,525.43706777,793.51821116,525.43706777,60.162632034,394,359,35,0,399.51821116,399.51821116,394,919.43706777,919.43706777,30.29050473,30.29050473,,,,,,,,,,,,,,,,,,,,,
12950,36023,1442.6901176,634.73976471,43.996957971,NY,Cortland County,49231,0,807.95035294,634.73976471,807.95035294,43.996957971,266,166,100,0,368.73976471,368.73976471,266,1073.9503529,1073.9503529,25.559180048,25.559180048,,,,,,,,,,,,,,,,,,,,,
12100,36025,1021.7980553,471.96335079,46.189493933,NY,Delaware County,47223,0,549.83470456,471.96335079,549.83470456,46.189493933,191,191,0,0,280.96335079,280.96335079,191,740.83470456,740.83470456,27.496954933,27.496954933,,,,,,,,,,,,,,,,,,,,,
17900,36027,6663,3703,55.575566562,NY,Dutchess County,297388,0,2960,3703,2960,55.575566562,1775,1449,326,0,1928,1928,1775,4735,4735,28.935914753,28.935914753,,,,,,,,,,,,,,,,,,,,,
14050,36029,35378,19813,56.003731132,NY,Erie County,920694,0,15565,19813,15565,56.003731132,9382,7322,2060,0,10434,10434,9379,24944,24944,29.492905195,29.492905195,,,,,,,,,,,,,,,,,,,,,
12100,36031,770.07394366,437.38849765,56.798246617,NY,Essex County,39072,0,332.68544601,437.38849765,332.68544601,56.798246617,142,142,0,0,295.38849765,295.38849765,142,474.68544601,474.68544601,38.358458961,38.358458961,,,,,,,,,,,,,,,,,,,,,
12100,36033,1155.1109155,633.08274648,54.807095837,NY,Franklin County,51508,0,522.02816901,633.08274648,522.02816901,54.807095837,305,190,115,0,328.08274648,328.08274648,305,827.02816901,827.02816901,28.402705063,28.402705063,,,,,,,,,,,,,,,,,,,,,
12100,36035,1402.7419567,711.97658131,50.756062291,NY,Fulton County,54870,0,690.76537536,711.97658131,690.76537536,50.756062291,220,156,64,0,491.97658131,491.97658131,220,910.76537536,910.76537536,35.072493481,35.072493481,,,,,,,,,,,,,,,,,,,,,
15700,36037,1308.0600214,730.41907824,55.839874797,NY,Genesee County,59702,0,577.64094319,730.41907824,577.64094319,55.839874797,265,265,0,0,465.41907824,465.41907824,265,842.64094319,842.64094319,35.580865604,35.580865604,,,,,,,,,,,,,,,,,,,,,
12650,36039,1079.0447211,443.48178884,41.099481809,NY,Greene County,48618,0,635.56293223,443.48178884,635.56293223,41.099481809,109,88,21,0,334.48178884,334.48178884,109,744.56293223,744.56293223,30.997954238,30.997954238,,,,,,,,,,,,,,,,,,,,,
12100,36041,,,,NY,Hamilton County,,,,,,,,,,,,,,,,,,884977,594297,161724,162961,32.846051366,290680,94737,452404,51.120424599,19594330,290680,452404,594297,432573,432573,51.120424599,32.846051366,12100,13450,,
12100,36043,1519.2845528,813.01535682,53.513040417,NY,Herkimer County,64329,0,706.26919603,813.01535682,706.26919603,53.513040417,368,284,84,0,445.01535682,445.01535682,368,1074.269196,1074.269196,29.291113109,29.291113109,,,,,,,,,,,,,,,,,,,,,
12100,36045,2929.9981742,2118.6299069,72.308233007,NY,Jefferson County,118885,0,811.3682673,2118.6299069,811.3682673,72.308233007,942,663,279,0,1176.6299069,1176.6299069,942,1753.3682673,1753.3682673,40.158042324,40.158042324,,,,,,,,,,,,,,,,,,,,,
16850,36047,211321,100214,47.422641384,NY,Kings County,2570801,0,111107,100214,111107,47.422641384,60472,33679,26793,0,39907,39907,60307,171414,171414,18.88454058,18.88454058,,,,,,,,,,,,,,,,,,,,,
12100,36049,,,,NY,Lewis County,,,,,,,,,,,,,,,,,,884977,594297,161724,162961,32.846051366,290680,94737,452404,51.120424599,19594330,290680,452404,594297,432573,432573,51.120424599,32.846051366,12100,13450,,
15700,36051,1154.1806772,614.80531232,53.267683689,NY,Livingston County,64867,0,539.37536486,614.80531232,539.37536486,53.267683689,255,255,0,0,359.80531232,359.80531232,255,794.37536486,794.37536486,31.174089069,31.174089069,,,,,,,,,,,,,,,,,,,,,
14100,36053,1219.7048406,743.56631248,60.962807371,NY,Madison County,72731,0,476.13852814,743.56631248,476.13852814,60.962807371,320,262,58,0,423.56631248,423.56631248,320,796.13852814,796.13852814,34.726951831,34.726951831,,,,,,,,,,,,,,,,,,,,,
15700,36055,26270.069321,10325.903569,39.30672372,NY,Monroe County,748076,0,15944.165752,10325.903569,15944.165752,39.30672372,5336,4269,1067,0,5000.903569,5000.903569,5325,21269.165752,21269.165752,19.036506939,19.036506939,,,,,,,,,,,,,,,,,,,,,
15400,36057,1501.2580433,1009.0234187,67.211857626,NY,Montgomery County,49951,0,492.23462464,1009.0234187,492.23462464,67.211857626,555,418,137,0,458.02341869,458.02341869,551,1043.2346246,1043.2346246,30.50930656,30.50930656,,,,,,,,,,,,,,,,,,,,,
22950,36059,20527,10914,53.168996931,NY,Nassau County,1350601,0,9613,10914,9613,53.168996931,5828,3921,1907,0,5147,5147,5767,15380,15380,25.074292395,25.074292395,,,,,,,,,,,,,,,,,,,,,
16850,36061,132354,72924,55.097692552,NY,New York County,1618398,0,59430,72924,59430,55.097692552,44883,20599,24284,0,28188,28188,44736,104166,104166,21.297429621,21.297429621,,,,,,,,,,,,,,,,,,,,,
14050,36063,6841,4243,62.023096039,NY,Niagara County,214973,0,2598,4243,2598,62.023096039,2046,1564,482,0,2199,2199,2044,4642,4642,32.14442333,32.14442333,,,,,,,,,,,,,,,,,,,,,
12100,36065,7085.7154472,3560.9846432,50.25582342,NY,Oneida County,233944,0,3524.730804,3560.9846432,3524.730804,50.25582342,1462,1104,358,0,2099.9846432,2099.9846432,1461,4985.730804,4985.730804,29.636875187,29.636875187,,,,,,,,,,,,,,,,,,,,,
14100,36067,16188.817547,8484.5691865,52.410061214,NY,Onondaga County,467846,0,7704.2483609,8484.5691865,7704.2483609,52.410061214,4355,3601,754,0,4148.5691865,4148.5691865,4336,12040.248361,12040.248361,25.626140849,25.626140849,,,,,,,,,,,,,,,,,,,,,
15700,36069,2157,1142,52.94390357,NY,Ontario County,108975,0,1015,1142,1015,52.94390357,623,524,99,0,519,519,623,1638,1638,24.061196106,24.061196106,,,,,,,,,,,,,,,,,,,,,
16300,36071,7717,3459,44.823117792,NY,Orange County,374518,0,4258,3459,4258,44.823117792,1882,1728,154,0,1577,1577,1882,6140,6140,20.435402358,20.435402358,,,,,,,,,,,,,,,,,,,,,
15700,36073,886.93997856,538.58092176,60.723491417,NY,Orleans County,42492,0,348.35905681,538.58092176,348.35905681,60.723491417,223,223,0,0,315.58092176,315.58092176,223,571.35905681,571.35905681,35.580865604,35.580865604,,,,,,,,,,,,,,,,,,,,,
14100,36075,3879,2498,64.398040732,NY,Oswego County,121659,0,1381,2498,1381,64.398040732,880,880,0,0,1618,1618,880,2261,2261,41.711781387,41.711781387,,,,,,,,,,,,,,,,,,,,,
12550,36077,1575.6813762,532.26439791,33.77995107,NY,Otsego County,61778,0,1043.4169783,532.26439791,1043.4169783,33.77995107,128,99,29,0,404.26439791,404.26439791,128,1171.4169783,1171.4169783,25.656481317,25.656481317,,,,,,,,,,,,,,,,,,,,,
16850,36079,750.47252747,452.51824176,60.29777576,NY,Putnam County,99697,0,297.95428571,452.51824176,297.95428571,60.29777576,193,193,0,0,259.51824176,259.51824176,193,490.95428571,490.95428571,34.580645161,34.580645161,,,,,,,,,,,,,,,,,,,,,
16850,36081,96546,28685,29.711225737,NY,Queens County,2280602,0,67861,28685,67861,29.711225737,17044,9169,7875,0,11653,11653,17032,84893,84893,12.069894144,12.069894144,,,,,,,,,,,,,,,,,,,,,
15400,36083,5020,2798,55.737051793,NY,Rensselaer County,159600,0,2222,2798,2222,55.737051793,1268,940,328,0,1538,1538,1260,3482,3482,30.637450199,30.637450199,,,,,,,,,,,,,,,,,,,,,
16850,36085,14314,9261,64.698896186,NY,Richmond County,471522,0,5053,9261,5053,64.698896186,5163,3309,1854,0,4101,4101,5160,10213,10213,28.650272461,28.650272461,,,,,,,,,,,,,,,,,,,,,
24700,36087,8469,5905,69.72487897,NY,Rockland County,318186,0,2564,5905,2564,69.72487897,2957,2756,201,0,3059,3059,2846,5410,5410,36.119966938,36.119966938,,,,,,,,,,,,,,,,,,,,,
12100,36089,3162,1549,48.98798229,NY,St. Lawrence County,112015,0,1613,1549,1613,48.98798229,591,379,212,0,960,960,589,2202,2202,30.360531309,30.360531309,,,,,,,,,,,,,,,,,,,,,
15400,36091,3167,1808,57.088727502,NY,Saratoga County,222512,0,1359,1808,1359,57.088727502,865,667,198,0,943,943,865,2224,2224,29.775813072,29.775813072,,,,,,,,,,,,,,,,,,,,,
15400,36093,5116,2713,53.029710711,NY,Schenectady County,155178,0,2403,2713,2403,53.029710711,1447,1007,440,0,1273,1273,1440,3843,3843,24.882720876,24.882720876,,,,,,,,,,,,,,,,,,,,,
15400,36095,686.52056844,305.77225131,44.539415914,NY,Schoharie County,32153,0,380.74831713,305.77225131,380.74831713,44.539415914,117,117,0,0,188.77225131,188.77225131,117,497.74831713,497.74831713,27.496954933,27.496954933,,,,,,,,,,,,,,,,,,,,,
