l30_4,county,Total,units_no_USDA,per100_no_USDA,abbrev,countyname,population,usda,state_flag,Gap_No_USDA,Units,Gap,per100,All_HUD,All_HUD_noPH,PH,over_flag,Units_No_HUD,Unitsnoasst,eli,gap_no_hud,gap_no_assisted,per100_no_HUD,per100_no_assisted,ST_Total,ST_Gap_No_assisted,ST_eli,eli_TPaff_noPH,ST_Per100_No_Assisted,ST_Unitsnoasst,puh_1_total,ST_Units_no_USDA,ST_Per100_No_USDA,ST_usda,ST_population,ST_Units_No_HUD,ST_Units,ST_Gap_No_HUD,ST_Gap_No_USDA,ST_Gap,ST_per100,ST_per100_No_HUD,ST_over_flag,MinEli,MaxEli,min_max_same
16900,46023,,,,SD,Charles Mix County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
16900,46025,,,,SD,Clark County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
17900,46027,,,,SD,Clay County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
18200,46029,865.32088013,665.18015127,76.87092344,SD,Codington County,27598,270,0,200.14072886,935.18015127,-69.85927114,100,265,227,38,1,670.18015127,400.18015127,265,195.14072886,465.14072886,77.448743774,46.246445736,,,,,,,,,,,,,,,,,,,,,,
16900,46031,,,,SD,Corson County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
18300,46033,,,,SD,Custer County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
17350,46035,,,,SD,Davison County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
16900,46037,,,,SD,Day County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
17350,46039,,,,SD,Deuel County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
16900,46041,,,,SD,Dewey County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
16900,46043,,,,SD,Douglas County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
17750,46045,,,,SD,Edmunds County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
16900,46047,,,,SD,Fall River County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
17350,46049,,,,SD,Faulk County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
16900,46051,,,,SD,Grant County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
16900,46053,,,,SD,Gregory County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
17750,46055,,,,SD,Haakon County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
17550,46057,,,,SD,Hamlin County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
16900,46059,,,,SD,Hand County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
16900,46061,,,,SD,Hanson County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
16900,46063,,,,SD,Harding County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
21400,46065,753.50306407,688.41559889,91.362017185,SD,Hughes County,17379,309,0,65.087465181,997.41559889,-243.9125348,100,240,203,37,1,768.41559889,459.41559889,229,-14.91253482,294.08746518,101.97909412,60.970634466,,,,,,,,,,,,,,,,,,,,,,
16900,46067,,,,SD,Hutchinson County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
16900,46069,,,,SD,Hyde County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
16900,46071,,,,SD,Jackson County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
16900,46073,,,,SD,Jerauld County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
17750,46075,,,,SD,Jones County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
17500,46077,,,,SD,Kingsbury County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
17950,46079,,,,SD,Lake County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
18000,46081,,,,SD,Lawrence County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
20650,46083,,,,SD,Lincoln County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
16900,46085,,,,SD,Lyman County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
20650,46087,,,,SD,McCook County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
16900,46089,,,,SD,McPherson County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
16900,46091,,,,SD,Marshall County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
16900,46093,,,,SD,Meade County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
16900,46095,,,,SD,Mellette County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
16900,46097,,,,SD,Miner County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
20650,46099,4592.8651065,3977.0722845,86.592403484,SD,Minnehaha County,176014,174,0,615.792822,4151.0722845,441.792822,90.380888361,2318,2299,19,0,1837.0722845,1663.0722845,2314,2755.792822,2929.792822,39.998394072,36.209909195,,,,,,,,,,,,,,,,,,,,,,
18700,46101,,,,SD,Moody County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
17450,46103,2884.5465478,2892.8506389,100.28788203,SD,Pennington County,104574,270,0,-8.304091056,3162.8506389,-278.3040911,100,1854,1563,291,1,1311.8506389,1041.8506389,1851,1572.6959089,1842.6959089,45.478574089,36.118350722,,,,,,,,,,,,,,,,,,,,,,
16900,46105,,,,SD,Perkins County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
16900,46107,,,,SD,Potter County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
16900,46109,,,,SD,Roberts County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
17150,46111,,,,SD,Sanborn County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
16900,46113,,,,SD,Shannon County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
17750,46115,,,,SD,Spink County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
19200,46117,,,,SD,Stanley County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
17750,46119,,,,SD,Sully County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
16900,46121,,,,SD,Todd County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
16900,46123,,,,SD,Tripp County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
20650,46125,,,,SD,Turner County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
17900,46127,,,,SD,Union County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
16900,46129,,,,SD,Walworth County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
18300,46135,,,,SD,Yankton County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
16900,46137,,,,SD,Ziebach County,,,,,,,,,,,,,,,,,,,22130,12094,7586,7656,45.350203344,10036,831,17622,79.629462268,4375,834708,14411,21997,7719,4508,133,99.399005874,65.11974695,0,16900,20650,
18650,47001,1670.9594851,1848.8183161,110.64411391,TN,Anderson County,75346,105,0,-177.858831,1953.8183161,-282.858831,100,1253,1000,253,1,700.8183161,595.8183161,1253,970.14116902,1075.141169,41.941071722,35.657256888,,,,,,,,,,,,,,,,,,,,,,
14150,47003,,,,TN,Bedford County,,,,,,,,,,,,,,,,,,,171052,118264,46781,46927,30.860790871,52788,23651,99569,58.209784159,6474,6451365,59262,106043,111790,71483,65009,61.994598134,34.645604845,0,13800,20150,
13800,47005,,,,TN,Benton County,,,,,,,,,,,,,,,,,,,171052,118264,46781,46927,30.860790871,52788,23651,99569,58.209784159,6474,6451365,59262,106043,111790,71483,65009,61.994598134,34.645604845,0,13800,20150,
13800,47007,,,,TN,Bledsoe County,,,,,,,,,,,,,,,,,,,171052,118264,46781,46927,30.860790871,52788,23651,99569,58.209784159,6474,6451365,59262,106043,111790,71483,65009,61.994598134,34.645604845,0,13800,20150,
18650,47009,4884,2055,42.076167076,TN,Blount County,124435,21,0,2829,2076,2808,42.506142506,937,670,267,0,1139,1118,937,3745,3766,23.321048321,22.891072891,,,,,,,,,,,,,,,,,,,,,,
15600,47011,2674.0040802,1393.5609699,52.115139997,TN,Bradley County,101004,12,0,1280.4431103,1405.5609699,1268.4431103,52.563905206,856,571,285,0,549.56096992,537.56096992,856,2124.4431103,2136.4431103,20.551986962,20.103221753,,,,,,,,,,,,,,,,,,,,,,
13800,47013,1841.2408759,1095.9085444,59.52010727,TN,Campbell County,40361,69,0,745.33233147,1164.9085444,676.33233147,63.267580015,583,268,315,0,581.90854444,512.90854444,583,1259.3323315,1328.3323315,31.604150877,27.856678132,,,,,,,,,,,,,,,,,,,,,,
20150,47015,,,,TN,Cannon County,,,,,,,,,,,,,,,,,,,171052,118264,46781,46927,30.860790871,52788,23651,99569,58.209784159,6474,6451365,59262,106043,111790,71483,65009,61.994598134,34.645604845,0,13800,20150,
14300,47017,,,,TN,Carroll County,,,,,,,,,,,,,,,,,,,171052,118264,46781,46927,30.860790871,52788,23651,99569,58.209784159,6474,6451365,59262,106043,111790,71483,65009,61.994598134,34.645604845,0,13800,20150,
15350,47019,1510.1196781,980.00702268,64.895983866,TN,Carter County,57298,0,0,530.11265545,980.00702268,530.11265545,64.895983866,693,443,250,0,287.00702268,287.00702268,693,1223.1126554,1223.1126554,19.005581268,19.005581268,,,,,,,,,,,,,,,,,,,,,,
20150,47021,,,,TN,Cheatham County,,,,,,,,,,,,,,,,,,,171052,118264,46781,46927,30.860790871,52788,23651,99569,58.209784159,6474,6451365,59262,106043,111790,71483,65009,61.994598134,34.645604845,0,13800,20150,
16300,47023,,,,TN,Chester County,,,,,,,,,,,,,,,,,,,171052,118264,46781,46927,30.860790871,52788,23651,99569,58.209784159,6474,6451365,59262,106043,111790,71483,65009,61.994598134,34.645604845,0,13800,20150,
13800,47025,1029.1970803,514.7754401,50.017188152,TN,Claiborne County,31841,97,0,514.42164019,611.7754401,417.42164019,59.442010847,169,52,117,0,442.7754401,345.7754401,169,586.42164019,683.42164019,43.021443471,33.596620776,,,,,,,,,,,,,,,,,,,,,,
13800,47027,,,,TN,Clay County,,,,,,,,,,,,,,,,,,,171052,118264,46781,46927,30.860790871,52788,23651,99569,58.209784159,6474,6451365,59262,106043,111790,71483,65009,61.994598134,34.645604845,0,13800,20150,
13800,47029,2040.513281,852.55780022,41.781536449,TN,Cocke County,35453,213,0,1187.9554807,1065.5578002,974.95548073,52.220086493,389,119,270,0,676.55780022,463.55780022,389,1363.9554807,1576.9554807,33.156255661,22.717705616,,,,,,,,,,,,,,,,,,,,,,
15500,47031,,,,TN,Coffee County,,,,,,,,,,,,,,,,,,,171052,118264,46781,46927,30.860790871,52788,23651,99569,58.209784159,6474,6451365,59262,106043,111790,71483,65009,61.994598134,34.645604845,0,13800,20150,
14350,47033,,,,TN,Crockett County,,,,,,,,,,,,,,,,,,,171052,118264,46781,46927,30.860790871,52788,23651,99569,58.209784159,6474,6451365,59262,106043,111790,71483,65009,61.994598134,34.645604845,0,13800,20150,
13850,47035,,,,TN,Cumberland County,,,,,,,,,,,,,,,,,,,171052,118264,46781,46927,30.860790871,52788,23651,99569,58.209784159,6474,6451365,59262,106043,111790,71483,65009,61.994598134,34.645604845,0,13800,20150,
20150,47037,17744,13425,75.659377818,TN,Davidson County,648048,0,0,4319,13425,4319,75.659377818,12373,8195,4178,0,1073,1073,12352,16671,16671,6.0471145176,6.0471145176,,,,,,,,,,,,,,,,,,,,,,
13800,47039,,,,TN,Decatur County,,,,,,,,,,,,,,,,,,,171052,118264,46781,46927,30.860790871,52788,23651,99569,58.209784159,6474,6451365,59262,106043,111790,71483,65009,61.994598134,34.645604845,0,13800,20150,
14350,47041,,,,TN,DeKalb County,,,,,,,,,,,,,,,,,,,171052,118264,46781,46927,30.860790871,52788,23651,99569,58.209784159,6474,6451365,59262,106043,111790,71483,65009,61.994598134,34.645604845,0,13800,20150,
20150,47043,1304.829053,1215.970305,93.19000847,TN,Dickson County,50115,3,0,88.858747994,1218.970305,85.858747994,93.419923645,726,616,110,0,493.97030498,490.97030498,725,810.85874799,813.85874799,37.857089697,37.627174522,,,,,,,,,,,,,,,,,,,,,,
13800,47045,1478.6687602,767.73238667,51.920511701,TN,Dyer County,38156,36,0,710.93637357,803.73238667,674.93637357,54.355134043,440,204,236,0,363.73238667,327.73238667,440,1114.9363736,1150.9363736,24.598638752,22.16401641,,,,,,,,,,,,,,,,,,,,,,
17750,47047,,,,TN,Fayette County,,,,,,,,,,,,,,,,,,,171052,118264,46781,46927,30.860790871,52788,23651,99569,58.209784159,6474,6451365,59262,106043,111790,71483,65009,61.994598134,34.645604845,0,13800,20150,
13800,47049,,,,TN,Fentress County,,,,,,,,,,,,,,,,,,,171052,118264,46781,46927,30.860790871,52788,23651,99569,58.209784159,6474,6451365,59262,106043,111790,71483,65009,61.994598134,34.645604845,0,13800,20150,
15850,47051,,,,TN,Franklin County,,,,,,,,,,,,,,,,,,,171052,118264,46781,46927,30.860790871,52788,23651,99569,58.209784159,6474,6451365,59262,106043,111790,71483,65009,61.994598134,34.645604845,0,13800,20150,
14650,47053,1401.0417804,723.13762971,51.614280159,TN,Gibson County,49632,97,0,677.90415074,820.13762971,580.90415074,58.537699671,538,189,349,0,282.13762971,185.13762971,538,1118.9041507,1215.9041507,20.13770279,13.214283278,,,,,,,,,,,,,,,,,,,,,,
15050,47055,1142.4764663,717.46705286,62.799285062,TN,Giles County,29064,92,0,425.00941347,809.46705286,333.00941347,70.851967346,296,156,140,0,513.46705286,421.46705286,296,629.00941347,721.00941347,44.94333739,36.890655106,,,,,,,,,,,,,,,,,,,,,,
14800,47057,,,,TN,Grainger County,,,,,,,,,,,,,,,,,,,171052,118264,46781,46927,30.860790871,52788,23651,99569,58.209784159,6474,6451365,59262,106043,111790,71483,65009,61.994598134,34.645604845,0,13800,20150,
13800,47059,1712.4043892,884.94059985,51.678248751,TN,Greene County,68596,193,0,827.46378932,1077.9405999,634.46378932,62.948950999,450,276,174,0,627.94059985,434.94059985,450,1084.4637893,1277.4637893,36.670111559,25.39940931,,,,,,,,,,,,,,,,,,,,,,
13800,47061,,,,TN,Grundy County,,,,,,,,,,,,,,,,,,,171052,118264,46781,46927,30.860790871,52788,23651,99569,58.209784159,6474,6451365,59262,106043,111790,71483,65009,61.994598134,34.645604845,0,13800,20150,
14800,47063,3808.7916199,1718.2480359,45.11268159,TN,Hamblen County,62863,45,0,2090.543584,1763.2480359,2045.543584,46.29415867,787,354,433,0,981.24803591,936.24803591,782,2827.543584,2872.543584,25.76271253,24.581235451,,,,,,,,,,,,,,,,,,,,,,
17350,47065,7086,5387,76.023144228,TN,Hamilton County,344772,18,0,1699,5405,1681,76.277166243,5074,3332,1742,0,385,367,5020,6701,6719,5.4332486593,5.1792266441,,,,,,,,,,,,,,,,,,,,,,
13800,47067,,,,TN,Hancock County,,,,,,,,,,,,,,,,,,,171052,118264,46781,46927,30.860790871,52788,23651,99569,58.209784159,6474,6451365,59262,106043,111790,71483,65009,61.994598134,34.645604845,0,13800,20150,
13800,47069,,,,TN,Hardeman County,,,,,,,,,,,,,,,,,,,171052,118264,46781,46927,30.860790871,52788,23651,99569,58.209784159,6474,6451365,59262,106043,111790,71483,65009,61.994598134,34.645604845,0,13800,20150,
13800,47071,,,,TN,Hardin County,,,,,,,,,,,,,,,,,,,171052,118264,46781,46927,30.860790871,52788,23651,99569,58.209784159,6474,6451365,59262,106043,111790,71483,65009,61.994598134,34.645604845,0,13800,20150,
15050,47073,1786.1430213,863.22056289,48.328748181,TN,Hawkins County,56741,143,0,922.92245836,1006.2205629,779.92245836,56.334825987,486,309,177,0,520.22056289,377.22056289,486,1265.9224584,1408.9224584,29.125358759,21.119280954,,,,,,,,,,,,,,,,,,,,,,
13800,47075,,,,TN,Haywood County,,,,,,,,,,,,,,,,,,,171052,118264,46781,46927,30.860790871,52788,23651,99569,58.209784159,6474,6451365,59262,106043,111790,71483,65009,61.994598134,34.645604845,0,13800,20150,
15000,47077,,,,TN,Henderson County,,,,,,,,,,,,,,,,,,,171052,118264,46781,46927,30.860790871,52788,23651,99569,58.209784159,6474,6451365,59262,106043,111790,71483,65009,61.994598134,34.645604845,0,13800,20150,
14000,47079,,,,TN,Henry County,,,,,,,,,,,,,,,,,,,171052,118264,46781,46927,30.860790871,52788,23651,99569,58.209784159,6474,6451365,59262,106043,111790,71483,65009,61.994598134,34.645604845,0,13800,20150,
14150,47081,,,,TN,Hickman County,,,,,,,,,,,,,,,,,,,171052,118264,46781,46927,30.860790871,52788,23651,99569,58.209784159,6474,6451365,59262,106043,111790,71483,65009,61.994598134,34.645604845,0,13800,20150,
13800,47083,,,,TN,Houston County,,,,,,,,,,,,,,,,,,,171052,118264,46781,46927,30.860790871,52788,23651,99569,58.209784159,6474,6451365,59262,106043,111790,71483,65009,61.994598134,34.645604845,0,13800,20150,
15750,47085,,,,TN,Humphreys County,,,,,,,,,,,,,,,,,,,171052,118264,46781,46927,30.860790871,52788,23651,99569,58.209784159,6474,6451365,59262,106043,111790,71483,65009,61.994598134,34.645604845,0,13800,20150,
13800,47087,,,,TN,Jackson County,,,,,,,,,,,,,,,,,,,171052,118264,46781,46927,30.860790871,52788,23651,99569,58.209784159,6474,6451365,59262,106043,111790,71483,65009,61.994598134,34.645604845,0,13800,20150,
